trace,freq,label,lof_scores,lof_pred,dbscan_pred,spectral_pred
NEW FIN RELEASE CODE_NOK REOPEN FIN RELEASE CODE_OK BILLED STORNO BILLED,1,1.0,3.780817225893442,0,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK CODE_OK REOPEN FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,1.0,1,1.0,0.0
NEW CHANGE_DIAGN FIN REOPEN FIN DELETE,1,1.0,1.4783798110652984,1,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE REOPEN FIN RELEASE CODE_OK REOPEN DELETE,1,1.0,1.2279797554400187,1,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK REOPEN FIN RELEASE SET_STATUS,1,1.0,7.417231520191929,0,1.0,0.0
NEW FIN RELEASE REOPEN FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK BILLED STORNO REJECT REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,1.1081599868846952,1,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE REOPEN FIN RELEASE CODE_NOK REOPEN FIN RELEASE CODE_NOK SET_STATUS,1,1.0,1.1713400917485453,1,0.0,0.0
NEW FIN RELEASE CODE_ERROR BILLED CODE_NOK CODE_OK,1,1.0,1.2684099434244784,1,0.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK BILLED STORNO REJECT REOPEN FIN RELEASE CODE_OK BILLED STORNO REJECT REOPEN DELETE,1,1.0,2.3475123137502827,0,1.0,0.0
NEW FIN REOPEN FIN RELEASE CODE_NOK EMPTY,1,1.0,3.099197238096405,0,1.0,0.0
NEW NEW CHANGE_DIAGN CHANGE_DIAGN FIN FIN RELEASE RELEASE CODE_OK BILLED BILLED STORNO STORNO REJECT REJECT JOIN-PAT JOIN-PAT JOIN-PAT JOIN-PAT BILLED BILLED,1,1.0,1.0382786827908734,1,0.0,0.0
NEW FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK,1,1.0,3.81550811001793,0,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_NOK REOPEN FIN DELETE,1,1.0,1.5215556289685979,1,1.0,0.0
NEW CHANGE_DIAGN CHANGE_DIAGN FIN RELEASE DELETE,1,1.0,1.979556903170493,1,1.0,0.0
NEW FIN RELEASE CODE_NOK BILLED STORNO REJECT BILLED STORNO BILLED,1,1.0,1.7862096412998987,1,0.0,0.0
NEW FIN RELEASE CODE_ERROR REOPEN FIN RELEASE CODE_NOK CODE_NOK CODE_NOK EMPTY,1,1.0,3.337104727296009,0,0.0,0.0
NEW CHANGE_DIAGN CHANGE_DIAGN FIN RELEASE CODE_NOK REOPEN CHANGE_DIAGN FIN CODE_OK RELEASE REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,2.4408206214461137,0,0.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_ERROR REOPEN CHANGE_DIAGN FIN RELEASE CODE_NOK CODE_NOK SET_STATUS,1,1.0,1.400011036841021,1,0.0,0.0
NEW CHANGE_DIAGN FIN CODE_NOK RELEASE CODE_OK BILLED,1,1.0,26.572080365082126,0,1.0,0.0
NEW CHANGE_DIAGN FIN REOPEN CHANGE_DIAGN FIN REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,0.9843093209950606,1,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_NOK REOPEN CODE_ERROR FIN RELEASE CODE_NOK CODE_NOK REOPEN DELETE,1,1.0,2.0978785077888955,0,0.0,0.0
NEW FIN RELEASE REOPEN FIN DELETE,1,1.0,1.9950483919906294,1,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_NOK REOPEN FIN RELEASE CODE_NOK REOPEN FIN RELEASE CODE_NOK CODE_OK BILLED,1,1.0,1.4078858091948965,1,0.0,0.0
NEW FIN RELEASE CODE_OK BILLED MANUAL BILLED,1,1.0,2.0046621925596777,0,1.0,0.0
NEW FIN RELEASE CODE_NOK REOPEN FIN RELEASE CODE_NOK EMPTY,1,1.0,2.562424037995471,0,1.0,0.0
NEW CHANGE_DIAGN CHANGE_DIAGN FIN RELEASE CODE_NOK CHANGE_END FIN RELEASE CODE_NOK CHANGE_END FIN RELEASE CODE_NOK CHANGE_END DELETE,1,1.0,3.396071092450555,0,0.0,0.0
NEW CHANGE_DIAGN CHANGE_DIAGN FIN REOPEN FIN,1,1.0,1.1274247443276242,1,0.0,0.0
NEW CHANGE_DIAGN FIN REOPEN FIN REOPEN FIN REOPEN FIN REOPEN FIN REOPEN FIN REOPEN FIN REOPEN FIN RELEASE CODE_OK BILLED,1,0.0,2.464385618977472,0,0.0,0.0
NEW CHANGE_DIAGN CHANGE_DIAGN SET_STATUS,1,1.0,2.78082889161377,0,1.0,0.0
NEW FIN RELEASE CODE_OK EMPTY,1,1.0,12.809195997165183,0,1.0,0.0
NEW FIN RELEASE REOPEN FIN RELEASE EMPTY DELETE,1,1.0,1.0472015423359766,1,0.0,0.0
NEW CHANGE_DIAGN CHANGE_DIAGN FIN RELEASE REOPEN DELETE,1,1.0,1.641203690351706,1,1.0,0.0
NEW CHANGE_DIAGN CHANGE_DIAGN FIN RELEASE CODE_NOK CODE_NOK SET_STATUS,1,1.0,2.7859736183646815,0,1.0,0.0
NEW CODE_OK FIN DELETE,1,1.0,4.445610477204212,0,0.0,1.0
